project,Kr_cm3_per_cm3_value,Kr_cm3_per_cm3_error,Xe_cm3_per_cm3_value,Xe_cm3_per_cm3_error,selectivity,PLD,LCD,density_g_cm3
f1_soc_152_1x1x1,17.35969765,0.144542542,28.92406266,0.305432733,1.666161661,6.02859,11.16574,0.699371
f7_ssa_338_1x1x1,9.834915899,0.176752799,14.28844851,0.228941341,1.452828743,35.12315,35.85659,0.424155
f1_smn_40_1x1x1,11.7350839,0.104711201,16.0125146,0.35556083,1.364499371,7.71134,8.43369,0.916983
f7_hwx_81_1x1x1,4.396619498,0.059873714,3.267370523,0.067523802,0.743155173,13.37834,15.14378,0.333687
f7_soc_151_1x1x1,5.755099512,0.058385148,4.83889708,0.053300039,0.840801635,9.67663,13.68198,0.380131
f6_uol_18_1x1x1,2.944242085,0.023868032,1.671308334,0.014125693,0.567653164,10.33576,12.64683,0.660589
f7_ith_78_1x1x1,30.68355696,0.307330324,86.14475726,0.928297577,2.807521872,4.46601,8.05829,0.834056
f7_the_97_1x1x1,3.011495743,0.01744198,2.133999624,0.050464474,0.708617845,25.97058,36.22421,0.224029
f7_cml_76_1x1x1,8.548126662,0.072264936,9.034298719,0.05210801,1.05687469,11.28518,16.04375,0.377644
f4_qtz_28_1x1x1,2.3987785,0.027458966,1.20957452,0.018293334,0.504246023,15.514,16.26505,0.214897
f7_jus_412_1x1x1,9.631394628,0.125787649,13.11874462,0.234371402,1.362081519,12.74851,15.82476,0.454209
f5_pyr_70_1x1x1,11.24580109,0.23044977,15.71078431,0.226040231,1.397035585,7.7541,10.50105,0.466136
f6_smk_12_1x1x1,5.481204956,0.041138568,4.917151323,0.084249168,0.897093132,15.41514,15.53752,0.682198
f5_ssa_196_1x1x1,3.359952767,0.017990257,2.581574925,0.087106711,0.768336671,28.55162,30.17209,0.184765
f7_sit_141_1x1x1,2.201588874,0.017193686,1.09212053,0.012550515,0.49606016,18.36624,20.10882,0.19771
f3_wmv_10_1x1x1,8.059396615,0.063028275,9.165017168,0.045749927,1.137184036,10.09014,11.82094,0.785763
f1_pts_70_1x1x1,11.32538635,0.170086206,16.25178914,0.253796184,1.434987614,6.24745,8.6388,0.58929
f1_ume_2_1x1x1,3.726495713,0.022638335,3.224324197,0.102819833,0.865242964,13.55665,14.81017,0.418169
f5_ftw_97_1x1x1,9.053760104,0.132462539,10.5649268,0.182512827,1.166910397,9.63096,19.34319,0.37987
f6_umc_22_1x1x1,3.05028902,0.028070136,1.805209981,0.029200183,0.591816044,10.45372,12.6552,0.433295
f1_lcy_45_1x1x1,4.014143343,0.0643177,3.082967261,0.06672364,0.768026201,14.9112,17.37312,0.301214
f7_scu_20_1x1x1,2.556815524,0.025533541,1.37442832,0.0099669,0.537554746,21.4489,23.35032,0.203706
f7_zzz_150_1x1x1,9.177455133,0.085273563,11.18518582,0.104086565,1.218767693,12.33488,14.47113,0.447855
f5_tpt_5_1x1x1,23.70537102,1.595173384,14.069201,1.607386742,0.59350267,1.10347,4.48655,1.94067
f1_ssc_57_1x1x1,0.010836236,0.01109603,0,0,0,0.62656,2.71498,1.94581
f4_smk_61_1x1x1,4.357671283,0.038842426,3.355835051,0.05909025,0.770098255,19.09907,21.44629,0.332665
f5_cml_77_1x1x1,2.571359127,0.02398186,1.43787137,0.026386827,0.559187301,20.16174,22.20529,0.169161
f6_smb_20_1x1x1,2.626172687,0.030268579,1.452615703,0.016621275,0.553130306,11.01396,22.73594,0.281214
f6_wht_61_1x1x1,2.96827187,0.026610029,1.708190107,0.017560422,0.575483036,10.89848,13.41423,0.447754
f6_vme_68_1x1x1,2.370876538,0.018765102,1.238687615,0.023106375,0.522459772,13.79905,17.43278,0.296177
f1_tbo_5_1x1x1,5.294450058,0.052538877,4.879074509,0.059322277,0.9215451,10.65139,20.34852,0.369142
f4_unc_30_1x1x1,2.25099221,0.037705915,1.183262351,0.010776777,0.52566257,22.64858,23.47737,0.185726
f1_ubo_290_1x1x1,6.490323384,0.06665587,5.708901075,0.105329456,0.879601945,9.19101,11.5364,0.463096
f1_ukb_17_1x1x1,10.64962185,0.120453145,16.82531099,0.13990781,1.579897505,9.58622,11.1064,0.72508
f6_sxa_5_1x1x1,16.67653925,0.157412574,28.71757535,0.321839671,1.722034465,6.75397,9.76075,0.607316
f2_whq_12_1x1x1,11.69403856,0.165240729,15.68941188,0.208505082,1.341658983,9.24771,14.48775,0.682763
f6_smk_71_1x1x1,5.206182701,0.090580715,4.34592139,0.08195299,0.834761598,20.41152,21.83812,0.344881
f4_wmi_48_1x1x1,9.964956422,0.040139371,13.94928926,0.171520368,1.399834447,7.06616,15.77792,0.589024
f7_sit_166_1x1x1,5.710773481,0.087623951,4.577936672,0.022666733,0.801631633,9.9718,11.25937,0.398901
f1_ato_17_1x1x1,12.47362006,0.083897607,33.51439575,0.22564198,2.686821916,25.3268,25.65229,0.928311
f4_sol_5_1x1x1,21.64310117,0.105808049,54.30849921,0.477486468,2.509275301,4.65452,6.82609,0.871632
f1_snp_18_1x1x1,5.204583228,0.067527109,6.099639708,0.137511044,1.171974669,11.47893,12.73906,0.578277
f7_apo_230_1x1x1,4.250248374,0.0393263,3.035057985,0.039330592,0.714089559,13.25894,19.33371,0.243701
f5_flu_33_1x1x1,5.26597349,0.060581644,4.187874584,0.111524249,0.79527073,9.75848,20.30428,0.358211
f1_smt_31_1x1x1,8.16672537,0.066307394,9.911497017,0.081101414,1.213643972,11.56864,14.24057,0.649679
f6_vcz_35_1x1x1,9.404848983,0.164286894,13.07766238,0.368455971,1.390523378,13.50406,15.80131,0.45043
f4_nbo_1_1x1x1,3.901909466,0.051969097,2.715320291,0.019135925,0.695895257,9.19298,17.43536,0.398382
f7_dag_199_1x1x1,8.154198342,0.107761413,10.70561696,0.170004317,1.312896316,9.73316,12.25829,0.489799
f1_csq_97_1x1x1,9.43347766,0.148760263,15.38486691,0.181607777,1.630879668,27.74671,28.80991,0.49315
f1_jus_59_1x1x1,11.87762595,0.0901612,16.69505679,0.217197544,1.405588697,10.14591,11.92615,0.68084
f5_cml_79_1x1x1,9.687718567,0.104410011,13.80709481,0.264366663,1.425216341,10.19048,12.73761,0.494141
f5_stp_66_1x1x1,2.439012104,0.033440573,1.596987752,0.026018883,0.654768276,41.99035,43.51557,0.133281
f7_dag_125_1x1x1,4.032904794,0.054183583,3.462897945,0.104830665,0.858660971,16.64886,20.61819,0.226954
f6_wkq_17_1x1x1,12.37555158,0.086498218,18.96072256,0.312263323,1.532111311,6.54182,9.09581,0.829371
f6_vcf_16_1x1x1,5.914561211,0.023913253,5.77370237,0.130389905,0.976184397,10.18831,12.8599,0.505705
f1_wbl_152_1x1x1,3.920933472,0.076991311,3.109569945,0.023645904,0.793068785,18.87717,21.01627,0.240103
f1_myd_211_1x1x1,12.10834164,0.191803334,23.8521801,0.379159871,1.969896524,11.371,14.67714,0.477727
f7_soc_271_1x1x1,22.09389395,0.144935115,49.61127028,0.271989567,2.245474264,5.66468,9.20625,0.853479
f1_wbl_100_1x1x1,9.568352692,0.183238201,11.66799152,0.211330108,1.219435768,7.70361,9.07423,0.770296
f1_jus_92_1x1x1,23.02900941,0.257827617,50.57626673,0.443445937,2.196198101,8.36321,11.69582,0.765969
f7_jus_290_1x1x1,8.868446257,0.212324944,11.44678008,0.236476342,1.290731178,15.96699,19.16066,0.366976
f1_wkg_6_1x1x1,11.59631121,0.119653525,16.26920665,0.260656195,1.402963956,7.72593,11.27823,0.753634
f6_why_83_1x1x1,8.28107605,0.20110053,10.58434861,0.184364426,1.278136869,9.35709,13.26107,0.467048
f6_sxg_8_1x1x1,6.690256456,0.137824995,6.828483087,0.093015583,1.020660887,7.21621,14.05138,0.560921
f1_pyr_109_1x1x1,20.38086688,0.632240602,43.2411316,0.792552846,2.121653208,2.38041,4.32018,1.64493
f7_ant_32_1x1x1,3.152268942,0.020818474,2.000759356,0.015106675,0.634704523,18.08599,19.36326,0.227143
f1_unl_23_1x1x1,6.437397594,0.027389292,5.866731414,0.12272044,0.911351416,8.17748,13.73897,0.537718
f6_umd_6_1x1x1,4.915686199,0.071822312,4.666895853,0.085341125,0.949388481,17.31539,22.05863,0.329495
f7_esg_187_1x1x1,10.71024617,0.127522294,12.63862333,0.205430726,1.180049751,7.62635,9.45796,0.526756
f5_ibd_277_1x1x1,3.925316105,0.627378054,52.88606632,0.720659034,13.47307195,2.17534,4.96794,1.13345
f5_scu_199_1x1x1,6.786390416,0.08743167,7.493626787,0.257367747,1.104213923,17.41622,19.04623,0.447226
f6_unw_18_1x1x1,4.226159484,0.077303665,2.579544797,0.081410034,0.610375639,7.30523,17.91775,0.824923
f1_ato_23_1x1x1,11.02973219,0.125652616,22.63547839,0.130732356,2.052223753,26.41278,26.86634,0.758157
f6_wkh_63_1x1x1,2.792960561,0.037193003,1.65812128,0.008784775,0.59367873,13.10985,17.62214,0.326409
f1_umq_24_1x1x1,8.364655228,0.052720721,9.18298932,0.091012832,1.097832376,10.56532,15.04681,0.577089
f7_icd_46_1x1x1,11.88260338,0.177371294,12.50883214,0.244105756,1.052701309,7.10954,10.88081,0.509841
f1_snl_47_1x1x1,17.52544254,0.097584003,28.09540472,0.204391703,1.603120986,5.54802,8.39292,0.837098
f7_pts_21_1x1x1,2.603970082,0.025290679,1.380144143,0.019210519,0.530015361,12.09691,15.28377,0.235862
f3_bsn_19_1x1x1,14.23273138,0.136856042,35.34380685,0.370500918,2.483276463,4.27997,5.70338,1.47846
f5_pyr_247_1x1x1,8.304101628,0.111140739,8.759484427,0.07093116,1.054838298,8.82426,11.956,0.433728
f6_sml_63_1x1x1,3.228989352,0.036249584,1.959439996,0.018380979,0.606827642,16.99711,19.06058,0.365101
f4_who_43_1x1x1,4.492007583,0.03662466,3.237103838,0.062734512,0.720636325,9.87854,16.89448,0.358457
f1_smq_11_1x1x1,10.57635036,0.153926415,17.14583357,0.275783727,1.62114841,10.17455,11.76521,0.835168
f1_the_25_1x1x1,5.674970171,0.083627958,6.350442818,0.119514963,1.119026643,11.62665,20.94167,0.57198
f6_wie_41_1x1x1,18.73632067,0.232207022,37.0115177,0.581498251,1.975388784,4.21209,7.15767,1.04843
f1_uol_9_1x1x1,6.139118076,0.071549437,5.978071043,0.130162878,0.973767074,12.61208,15.85159,0.474346
f1_sxk_1_1x1x1,18.08002364,0.094178635,33.77855416,0.134191272,1.86828042,4.96344,10.62226,0.907784
f6_sne_17_1x1x1,17.96798714,0.189054771,30.69261516,0.729078288,1.708183278,4.75998,7.62933,0.924642
f4_smt_52_1x1x1,3.238592036,0.048100693,2.143733663,0.036148769,0.66193384,22.94573,23.68314,0.249343
f6_wmc_31_1x1x1,17.97147974,0.116463608,33.33832507,0.34815368,1.85506845,4.66056,8.87926,0.965593
f4_ukg_3_1x1x1,2.340011657,0.035828257,1.238621291,0.016168655,0.529322701,17.27567,23.2125,0.188664
f1_wkf_2_1x1x1,11.25904094,0.091040052,14.7011209,0.178381193,1.305716977,7.75424,11.22512,0.756918
f6_whv_11_1x1x1,7.261121543,0.089011529,7.754105449,0.076407876,1.067893631,9.98324,15.76087,0.412275
f7_ibd_631_1x1x1,23.84294874,0.198593647,47.90093122,0.373479123,2.009018756,5.81552,10.32194,0.67199
f1_hwx_3_1x1x1,6.816177716,0.049069801,6.230042969,0.069495493,0.914008294,10.56486,13.72054,0.416147
f6_ukg_20_1x1x1,1.739839754,0.031365723,0.738917104,0.011191591,0.424704116,17.32677,22.70934,0.195008
f1_umg_8_1x1x1,3.770666878,0.068828393,3.247966782,0.039284902,0.861377281,12.69462,15.87123,0.359497
f1_rtl_136_1x1x1,12.71533469,0.092626744,18.06841033,0.219915173,1.420993688,7.31647,10.06475,0.556109
f7_ubo_420_1x1x1,3.370263072,0.042387582,2.350115647,0.061263481,0.69730926,11.91694,14.62994,0.32712
f6_wml_91_1x1x1,6.02927979,0.067526601,6.417596279,0.117226481,1.06440512,24.32179,25.34461,0.425058
f7_ssa_229_1x1x1,1.80949332,0.022265741,0.838875638,0.007839263,0.463596979,24.03296,26.31423,0.232707
f5_pth_352_1x1x1,2.89484401,0.034425966,1.799339304,0.015548476,0.62156693,16.39049,18.25369,0.176182
f1_pyr_141_1x1x1,4.747066009,0.053831406,3.502478791,0.059587539,0.737819694,11.03363,12.83971,0.34946
f4_unw_5_1x1x1,7.703606586,0.121033302,10.65199307,0.225206335,1.382728071,7.7155,22.31942,0.552612
f7_sqc_244_1x1x1,14.79782289,0.090163651,24.17006397,0.21592877,1.6333527,8.97739,13.29635,0.587082
f1_sqc_24_1x1x1,26.65490202,0.263157906,75.17051928,0.664671637,2.820138646,7.12593,9.21424,0.745836
f7_wbl_1008_1x1x1,7.340343638,0.200860232,9.998313837,0.166681373,1.362104328,17.13347,20.01242,0.312477
f1_vmg_45_1x1x1,4.795443801,0.11521115,4.077415999,0.071331606,0.850268748,14.27645,16.72222,0.330034
f2_ibd_284_1x1x1,33.90105973,0.428787933,57.11919037,1.232945223,1.684879199,3.77947,6.75324,0.902658
f4_snp_36_1x1x1,2.980842586,0.019080027,2.392520941,0.059751336,0.802632434,28.19108,32.23706,0.169632
f1_hwx_45_1x1x1,3.485150714,0.047042174,2.396745458,0.03781147,0.687702098,19.9514,22.23658,0.197901
f7_icd_688_1x1x1,20.79221564,0.078175089,38.02592099,0.423967533,1.828853723,6.44482,11.92683,0.624377
f1_myd_158_1x1x1,18.37155399,0.365735169,32.48151509,0.472728925,1.768033075,10.89166,12.87064,0.549999
f6_uon_11_1x1x1,5.318210661,0.062094467,4.738746851,0.045214073,0.891041584,9.72844,15.54033,0.337435
f2_wmz_12_1x1x1,17.08949806,0.099989894,28.22542146,0.239908034,1.651623784,5.61314,8.87754,0.842471
f7_scu_242_1x1x1,4.183727762,0.072137499,3.376185724,0.061848942,0.806980262,19.86667,21.87529,0.211193
f6_wmy_12_1x1x1,5.01017305,0.040992816,5.773507479,0.155816111,1.152356899,8.0832,10.53086,0.825388
f7_csq_53_1x1x1,4.815132805,0.03726152,5.067946922,0.097474204,1.05250408,37.61661,39.1304,0.302094
f7_ant_242_1x1x1,3.932323716,0.033328292,3.059638712,0.069266675,0.778073967,18.61798,20.77432,0.201928
f4_wht_3_1x1x1,4.146543105,0.086913725,3.072878745,0.081586758,0.741070011,13.58765,17.25963,0.296609
f7_cor_172_1x1x1,14.50667738,0.051240552,23.70552253,0.161347755,1.6341111,7.98056,14.42654,0.501177
f1_scu_70_1x1x1,19.86996779,0.347224583,41.92866707,0.412390978,2.110152745,9.21979,10.73074,0.700591
f7_dag_67_1x1x1,3.368220729,0.031876204,2.318883425,0.040344668,0.68845946,18.00658,21.33879,0.218905
f6_why_31_1x1x1,6.901284674,0.03733651,7.140955262,0.165574762,1.034728402,7.31634,10.87359,0.660198
f4_msw_17_1x1x1,7.908679155,0.100535537,8.152360462,0.138000027,1.030811884,7.39865,10.28902,0.498802
f7_scu_24_1x1x1,4.900937653,0.058620764,4.070931335,0.09316161,0.830643363,18.79457,21.40593,0.259029
f7_nia_8_1x1x1,8.02939624,0.091376343,8.682020732,0.034152412,1.081279398,6.74831,11.31672,0.614501
f1_ssa_59_1x1x1,3.486168094,0.041576453,2.990557567,0.043179729,0.857835161,23.48818,25.79881,0.241518
f7_flu_137_1x1x1,10.57760195,0.147358717,14.98750371,0.214109303,1.416909407,4.43084,10.94662,0.721341
f1_bor_55_1x1x1,2.079713228,0.023358893,1.051284542,0.018183482,0.505494954,18.74995,27.12768,0.175437
f7_ssc_204_1x1x1,12.54013978,0.283555779,14.33425057,0.204345646,1.143069441,2.62253,4.14361,1.17545
f5_tsx_146_1x1x1,3.888657189,0.07473838,2.537418448,0.045248955,0.652517906,13.74431,16.5464,0.240046
f1_dag_1_1x1x1,9.781481609,0.077081811,13.1030784,0.393084023,1.339580129,10.12869,13.24782,0.400475
f7_the_21_1x1x1,2.224095349,0.018088543,1.198367347,0.009969327,0.538811138,23.59858,34.06259,0.212227
f1_uom_2_1x1x1,4.644241395,0.024573375,4.592179411,0.112570972,0.988789992,10.31401,14.03196,0.466718
f2_ibd_334_1x1x1,35.32191757,0.464444414,51.79061264,1.533864328,1.466245782,3.24593,5.36291,1.15547
f1_ssb_186_1x1x1,5.959440136,0.025400729,8.567381815,0.257381505,1.437615215,11.32838,19.74054,0.354602
f7_anh_96_1x1x1,3.217531406,0.041142601,2.10991576,0.031197289,0.655756073,16.28616,22.72556,0.193813
f6_vbm_81_1x1x1,8.412643579,0.076480628,9.158186349,0.121631845,1.088621699,8.15667,9.66306,0.625957
f7_shp_134_1x1x1,8.60096644,0.156567587,9.798873751,0.220817443,1.139275896,13.50972,15.92973,0.354336
f2_wmz_42_1x1x1,8.887810575,0.117962888,10.86822241,0.156740513,1.222823362,6.55945,11.02895,0.796311
f5_pto_111_1x1x1,2.989463992,0.028541192,1.917443095,0.030957626,0.641400298,15.49757,22.28326,0.221903
f1_pth_363_1x1x1,8.901108852,0.088952289,9.550587122,0.139366025,1.072965996,7.85149,10.1311,0.511398
f4_sxb_82_1x1x1,5.559393555,0.076214606,4.551220471,0.075571307,0.818654126,9.48074,15.17761,0.358046
f7_cor_123_1x1x1,10.69465468,0.043657657,15.05169636,0.148865875,1.407403681,7.86016,12.21199,0.618561
f4_wma_86_1x1x1,6.875639602,0.12378108,8.196195184,0.168404859,1.192062944,10.23223,13.15878,0.519671
f6_umf_18_1x1x1,2.598158637,0.035861383,1.461651154,0.033927459,0.562571944,10.01033,11.11672,0.66894
f6_bcu_15_1x1x1,6.744642092,0.090060296,6.148604159,0.080667461,0.911627937,8.53808,10.17533,0.571958
f7_ith_14_1x1x1,5.979341559,0.050565491,5.721822495,0.039397805,0.956931869,11.38945,16.24064,0.293686
f5_ftw_118_1x1x1,7.254715228,0.078620913,7.239934735,0.1563294,0.997962636,8.79307,22.30354,0.342707
f3_wiu_19_1x1x1,15.9878283,0.598586551,13.87414089,0.823141931,0.867793963,1.83764,3.71246,2.2526
f1_fgl_166_1x1x1,10.54402157,0.176679401,16.04416327,0.335364974,1.521636044,13.53478,16.92284,0.502998
f7_esg_164_1x1x1,3.447950714,0.036578498,2.158847028,0.022169081,0.626124677,10.05264,13.82283,0.323281
f1_tpt_51_1x1x1,12.06070756,0.553484562,47.74486828,0.742634111,3.958712044,2.5582,7.12004,1.29428
f1_soc_50_1x1x1,20.50946144,0.427233529,40.69857156,0.460833261,1.984380316,6.47207,11.38308,0.642748
f6_wkf_92_1x1x1,2.505835263,0.020839489,1.362992078,0.014704435,0.543927248,12.45743,17.49472,0.317548
f6_sow_4_1x1x1,11.74479222,0.187259245,16.76458988,0.314072753,1.427406255,8.77805,13.21604,0.668694
f5_jus_56_1x1x1,13.19958922,0.124538963,24.48920452,0.288655668,1.855300503,17.31677,19.0754,0.468825
f6_una_48_1x1x1,2.740999572,0.038277213,1.591900696,0.017702244,0.580773785,32.37154,32.48717,0.22536
f5_ssb_196_1x1x1,3.537472007,0.044541924,2.587301124,0.052377515,0.731398332,14.93161,26.70243,0.200812
f1_ssc_41_1x1x1,3.021935133,0.21728168,0.850099675,0.127118886,0.281309703,1.28513,3.34987,1.66968
f7_stp_19_1x1x1,3.143977651,0.055515919,2.316496872,0.015000362,0.736804497,36.26202,37.52778,0.174716
f6_ukg_10_1x1x1,4.322984476,0.053613444,3.562346744,0.073041709,0.824048008,13.00854,16.97796,0.305945
f7_myd_151_1x1x1,11.07226,0.104860814,16.4257117,0.392528396,1.483501264,11.85576,15.69835,0.4802
f3_wmj_6_1x1x1,10.9131989,0.19113353,16.14049366,0.36695003,1.478988316,10.07114,13.62285,0.7381
f1_umi_18_1x1x1,3.664627834,0.022421253,3.407780938,0.102312765,0.929911875,10.91446,14.27222,0.489178
f7_tsx_68_1x1x1,3.120670376,0.031717465,1.767195284,0.013823808,0.56628707,11.86027,14.34928,0.258912
f4_qtze_81_1x1x1,4.039686866,0.059461213,3.153686673,0.072554491,0.780676022,12.31296,16.43946,0.310072
f1_eta_4_1x1x1,1.324328729,0.027471765,0.473132342,0.010781231,0.357262009,28.22286,29.43627,0.155891
f7_cor_233_1x1x1,11.25712636,0.076885259,16.39738886,0.199266365,1.456622972,7.19405,11.7055,0.554133
f6_whh_96_1x1x1,7.148977224,0.064655656,7.699158048,0.14358418,1.076959376,8.85946,18.1709,0.449295
f4_rkf_85_1x1x1,2.864381358,0.037388399,2.059571721,0.039490276,0.719028461,21.46138,25.38034,0.183277
f6_smk_9_1x1x1,7.137366014,0.108610574,7.910895247,0.139618077,1.108377409,15.16418,16.0308,0.555776
f7_sit_50_1x1x1,3.320233636,0.011131524,2.414294461,0.055351494,0.727145956,19.96951,21.70695,0.184306
f1_vmg_2_1x1x1,9.978029998,0.26293106,12.48586868,0.283560198,1.251336053,7.66344,9.50198,0.740335
f6_wkp_15_1x1x1,3.631171908,0.055151674,2.478315921,0.028835703,0.682511317,18.05481,18.70555,0.359218
f1_rkf_59_1x1x1,4.906252054,0.017463185,3.732701331,0.032860453,0.760805048,7.29243,9.45618,0.833883
f7_stp_21_1x1x1,2.038706097,0.025844116,1.003952278,0.024709456,0.492445811,36.74369,39.33737,0.131341
f1_stp_141_1x1x1,5.866989105,0.07800496,7.630120272,0.161625307,1.300517205,22.93579,24.36693,0.351592
f4_wkp_73_1x1x1,5.000691482,0.095844043,4.145841241,0.047739724,0.829053593,15.89928,17.48773,0.427189
f6_wkk_40_1x1x1,5.500061777,0.043012157,5.188457286,0.068874706,0.943345274,28.56065,30.10878,0.450682
f7_ssc_102_1x1x1,21.92552506,0.593953366,31.62062326,0.764727765,1.442183171,2.20718,4.66672,1.22328
f7_esg_150_1x1x1,29.1591902,0.254785271,70.93710697,0.973671013,2.432752984,4.97577,7.9454,0.737294
f7_stp_15_1x1x1,2.061025118,0.017566042,1.015216228,0.019239285,0.49257829,36.69674,39.26797,0.132276
f7_ith_65_1x1x1,16.94708447,0.359870846,66.17888022,0.884834827,3.905030411,2.61612,5.73667,1.20173
f6_upa_28_1x1x1,14.7122013,0.173569793,21.98604301,0.182065911,1.494408795,5.53036,10.88382,0.661489
f6_uop_6_1x1x1,7.306309023,0.066574912,7.524925449,0.152787043,1.029921596,7.98361,12.02387,0.516354
f1_tfs_21_1x1x1,7.611039659,0.092804792,8.585919022,0.194846295,1.128087542,14.91224,17.43656,0.603755
f7_wbl_972_1x1x1,3.450392028,0.045437661,1.951128908,0.029308742,0.565480355,12.18351,14.13259,0.464934
f1_bor_70_1x1x1,1.655105585,0.024851453,0.750905188,0.012172056,0.453690203,26.29061,37.49115,0.0953244
f7_tpt_89_1x1x1,0,0,0,0,#DIV/0!,0.39848,1.87857,2.38252
f7_wbl_756_1x1x1,3.312238205,0.042248768,2.296697493,0.045711917,0.69339744,17.26115,20.73155,0.273995
f1_pyr_78_1x1x1,9.384718785,0.081711077,10.9483381,0.126295491,1.166613337,5.79724,9.01061,0.613304
f7_icd_675_1x1x1,22.13775545,1.109880286,75.16697199,1.606404321,3.395419747,4.16181,8.23564,1.05073
f6_wmf_78_1x1x1,8.355834159,0.183373257,9.746245938,0.357254208,1.166400117,7.81508,16.74548,0.598699
f6_whj_8_1x1x1,8.185769578,0.048656677,9.26443393,0.139739896,1.131773115,6.33492,12.66176,0.633418
f1_pyr_113_1x1x1,12.86129349,0.045689462,17.37318914,0.194669766,1.350811966,7.23561,11.00519,0.539119
f5_ubo_188_1x1x1,11.23227825,0.19164782,15.38974617,0.288260925,1.370135767,8.71713,11.13716,0.550817
f6_whz_55_1x1x1,16.14776328,0.140400757,28.12458069,0.111053603,1.741701325,5.48322,8.11969,0.857217
f1_ukc_30_1x1x1,9.089025581,0.145796984,10.0672727,0.0920755,1.107629483,7.72751,12.19723,0.510282
f5_shp_133_1x1x1,14.53793315,0.330682254,20.47004376,0.288995041,1.408043603,7.60625,11.01908,0.646007
f1_hea_49_1x1x1,15.11609934,0.312965807,38.47921581,0.446984768,2.545578389,2.03561,5.01879,1.60733
f5_scu_79_1x1x1,10.07663014,0.168791889,21.87866585,0.281726047,2.171228431,10.59171,11.87863,0.760036
f1_jxj_44_1x1x1,6.365664124,0.041049926,6.277162072,0.092593553,0.986096965,9.30721,11.33949,0.541981
f1_csq_178_1x1x1,4.459665169,0.0354351,3.993506539,0.061888776,0.89547228,32.18884,36.34796,0.213602
f6_wis_22_1x1x1,12.76308718,0.101649903,18.31416487,0.110391358,1.434932208,3.85295,9.64388,0.75522
